"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene_id"
"1",265.660560209303,0.403310666291783,0.110451479197968,3.65147365359327,0.000260739851272309,0.025661147029383,"27_vs_31","STRG.9108"
"2",117.779620380438,-1.03596322950608,0.287601617869832,-3.60207719684997,0.000315684581688592,0.0286787300749405,"27_vs_31","STRG.3232"
"3",241.170616377107,-0.884903916052621,0.202819483838097,-4.36301236600625,1.28283689235651e-05,0.00246475913697909,"27_vs_31","STRG.7493"
"4",532.437381792416,0.31516459888828,0.0698376428805196,4.51281838689019,6.39717981550172e-06,0.00151101387242151,"27_vs_31","STRG.10978"
"5",674.046339795326,0.395359995469749,0.0988734644450851,3.99864612501096,6.37058453508141e-05,0.00752366033593114,"27_vs_31","STRG.1689"
"6",76.0136827090817,-0.659552730881547,0.159828925837081,-4.1266168024795,3.68139063482024e-05,0.00543465292465338,"27_vs_31","STRG.4239"
"7",220.706722571684,0.885362235495537,0.186714873485608,4.74178740540337,2.11840860862833e-06,0.000833946855596684,"27_vs_31","STRG.702"
"8",101.582121448722,-0.552186783358536,0.160666797794983,-3.43684439434181,0.000588533612274687,0.0496470140068861,"27_vs_31","STRG.8934"
"9",173.129491426919,-26.0897615010589,3.3834589011951,-7.71097337456752,1.24861713596705e-14,1.47461683757708e-11,"27_vs_31","Pocillopora_acuta_HIv1_PredGene_g14042.t1"
"10",224.189288984726,-1.21450838930413,0.280195625384151,-4.33450160986283,1.4609071938064e-05,0.00246475913697909,"27_vs_31","STRG.1647"
"11",147.775826812698,-0.738320062267601,0.161318259070122,-4.57679165720891,4.72161271368131e-06,0.00139405615371441,"27_vs_31","STRG.5895"
"12",120.16249415113,0.495980280696169,0.131615207289121,3.76841165175269,0.000164289611730524,0.017638730132159,"27_vs_31","STRG.11010"
"13",215.896419737721,-1.0135449981299,0.251722507338518,-4.02643771844714,5.66282297567072e-05,0.00743088214918569,"27_vs_31","STRG.8982"
"14",266.911915999641,-2.21027475927729,0.391963696256609,-5.63897825330812,1.71062135840627e-08,1.0101219121389e-05,"27_vs_31","STRG.8983"
